client_id,age,marital,job,credit_default,education,mortgage
706,51,married,admin_,0,university_degree,0
707,43,married,blue-collar,unknown,basic_4y,1
708,42,married,admin_,unknown,high_school,1
709,60,divorced,retired,unknown,university_degree,1
710,36,married,blue-collar,0,basic_9y,1
711,57,married,management,unknown,university_degree,0
712,35,single,student,unknown,university_degree,0
713,30,married,admin_,0,university_degree,0
714,43,married,services,0,high_school,0
715,40,married,technician,0,basic_9y,0
716,45,married,technician,0,university_degree,0
717,56,married,retired,0,high_school,0
718,46,married,services,0,basic_6y,0
719,41,married,blue-collar,0,basic_4y,1
720,42,married,admin_,0,university_degree,1
721,56,married,blue-collar,0,basic_4y,0
722,43,married,entrepreneur,0,basic_4y,1
723,34,married,blue-collar,0,basic_4y,0
724,38,married,services,0,high_school,1
725,40,married,technician,0,basic_9y,0
726,38,married,admin_,0,high_school,0
727,48,married,entrepreneur,0,university_degree,1
728,27,married,blue-collar,unknown,basic_9y,1
729,24,single,technician,0,professional_course,0
730,47,single,admin_,unknown,,1
731,48,married,blue-collar,unknown,professional_course,0
732,31,single,admin_,0,high_school,1
733,39,single,self-employed,unknown,basic_4y,1
734,41,single,technician,unknown,university_degree,0
735,49,married,blue-collar,unknown,basic_4y,1
736,56,married,retired,0,basic_4y,0
737,49,married,admin_,0,high_school,0
738,47,divorced,unemployed,0,university_degree,0
739,44,married,blue-collar,unknown,,1
740,48,divorced,admin_,0,high_school,0
741,55,married,housemaid,0,basic_4y,1
742,59,married,management,unknown,basic_4y,1
743,44,single,technician,0,professional_course,1
744,46,married,blue-collar,0,basic_9y,0
745,39,divorced,blue-collar,unknown,basic_6y,1
746,38,married,unemployed,unknown,basic_4y,1
747,36,married,services,0,high_school,1
748,29,single,admin_,0,university_degree,0
749,31,single,technician,0,professional_course,1
750,30,divorced,services,0,basic_9y,0
751,36,married,blue-collar,0,basic_4y,1
752,60,married,blue-collar,0,professional_course,0
753,36,married,admin_,0,university_degree,1
754,32,married,services,0,high_school,0
755,39,married,blue-collar,unknown,basic_9y,1
756,30,married,services,0,university_degree,1
757,39,married,blue-collar,unknown,basic_4y,0
758,37,married,blue-collar,unknown,basic_9y,1
759,39,married,blue-collar,unknown,professional_course,1
760,46,married,blue-collar,0,basic_4y,0
761,43,married,unemployed,0,basic_4y,0
762,37,married,services,0,high_school,1
763,30,married,technician,unknown,university_degree,0
764,38,married,technician,0,professional_course,0
765,31,married,technician,0,university_degree,1
766,44,married,admin_,0,university_degree,0
767,44,married,self-employed,unknown,university_degree,0
768,38,married,technician,unknown,,unknown
769,30,single,student,unknown,high_school,0
770,37,married,blue-collar,unknown,basic_4y,unknown
771,54,divorced,housemaid,0,,1
772,41,married,management,unknown,,1
773,43,married,technician,0,professional_course,0
774,38,married,housemaid,0,basic_9y,0
775,41,married,blue-collar,0,basic_4y,1
776,38,single,blue-collar,unknown,,0
777,33,married,blue-collar,0,basic_9y,unknown
778,32,married,admin_,0,high_school,1
779,30,married,services,unknown,high_school,0
780,43,married,technician,0,basic_6y,1
781,30,married,services,unknown,high_school,1
782,36,divorced,technician,0,professional_course,0
783,38,married,blue-collar,0,basic_6y,unknown
784,35,single,blue-collar,0,basic_6y,1
785,50,married,self-employed,0,university_degree,0
786,38,married,blue-collar,0,basic_9y,1
787,58,married,admin_,unknown,basic_4y,0
788,50,married,technician,0,professional_course,1
789,33,single,blue-collar,unknown,basic_9y,0
790,33,single,blue-collar,unknown,basic_9y,unknown
791,44,single,management,unknown,university_degree,1
792,31,married,management,0,high_school,0
793,40,married,entrepreneur,0,basic_9y,0
794,28,single,unknown,unknown,basic_9y,0
795,36,single,services,0,,1
796,44,single,blue-collar,0,high_school,0
797,38,divorced,blue-collar,0,,1
798,33,married,blue-collar,0,basic_9y,unknown
799,39,divorced,blue-collar,unknown,basic_6y,1
800,47,single,blue-collar,unknown,basic_4y,1
801,47,divorced,services,0,high_school,0
802,35,single,entrepreneur,0,professional_course,0
803,42,divorced,admin_,0,university_degree,0
804,36,married,admin_,0,high_school,0
805,35,married,technician,0,basic_6y,0
806,36,single,services,0,,1
807,56,married,entrepreneur,unknown,university_degree,1
808,26,single,admin_,0,high_school,0
809,31,single,admin_,0,university_degree,1
810,57,single,self-employed,unknown,high_school,0
811,39,married,services,0,high_school,0
812,43,married,blue-collar,0,high_school,1
813,50,married,admin_,0,university_degree,0
814,52,single,blue-collar,unknown,high_school,unknown
815,39,divorced,blue-collar,0,basic_9y,0
816,44,single,technician,unknown,,1
817,36,married,housemaid,0,basic_4y,1
818,54,married,management,unknown,high_school,1
819,27,single,admin_,0,basic_9y,1
820,31,single,admin_,0,university_degree,0
821,31,married,admin_,unknown,university_degree,0
822,28,married,blue-collar,0,basic_6y,0
823,31,single,management,0,university_degree,1
824,30,divorced,management,0,high_school,0
825,52,married,technician,0,professional_course,1
826,37,divorced,technician,0,professional_course,0
827,30,married,services,0,university_degree,1
828,45,married,blue-collar,unknown,basic_9y,1
829,54,married,technician,0,university_degree,1
830,49,married,entrepreneur,0,basic_9y,1
831,44,married,admin_,0,high_school,0
832,28,single,student,unknown,basic_9y,1
833,53,married,technician,0,high_school,1
834,45,married,blue-collar,unknown,basic_9y,1
835,45,married,blue-collar,unknown,basic_9y,0
836,51,married,admin_,unknown,high_school,1
837,41,married,blue-collar,unknown,basic_9y,1
838,43,married,technician,0,professional_course,1
839,31,single,admin_,0,university_degree,1
840,39,single,admin_,0,,1
841,38,married,technician,0,professional_course,0
842,50,married,entrepreneur,0,basic_9y,1
843,53,single,admin_,unknown,university_degree,1
844,44,divorced,admin_,unknown,high_school,1
845,53,married,blue-collar,unknown,basic_9y,1
846,24,single,services,0,high_school,0
847,34,single,admin_,0,high_school,1
848,40,married,technician,0,professional_course,1
849,57,divorced,management,0,university_degree,1
850,43,married,blue-collar,unknown,basic_4y,1
851,31,married,blue-collar,unknown,basic_6y,0
852,31,married,services,0,basic_6y,1
853,31,married,blue-collar,unknown,basic_6y,1
854,45,married,housemaid,unknown,basic_4y,1
855,38,married,admin_,0,university_degree,0
856,41,married,entrepreneur,0,university_degree,1
857,47,married,blue-collar,unknown,professional_course,1
858,42,married,blue-collar,0,basic_6y,0
859,35,single,blue-collar,0,,1
860,40,married,management,0,university_degree,1
861,42,married,blue-collar,0,basic_6y,0
862,34,married,technician,unknown,professional_course,1
863,48,single,admin_,0,university_degree,1
864,35,married,blue-collar,0,,1
865,33,married,blue-collar,0,high_school,1
866,37,married,technician,0,professional_course,1
867,43,married,technician,0,professional_course,1
868,42,single,admin_,unknown,,0
869,46,divorced,admin_,0,university_degree,1
870,37,single,blue-collar,unknown,basic_9y,1
871,40,married,blue-collar,0,high_school,1
872,40,married,blue-collar,0,high_school,1
873,59,divorced,entrepreneur,unknown,high_school,1
874,43,single,technician,0,university_degree,0
875,44,married,blue-collar,0,basic_6y,1
876,44,married,blue-collar,0,basic_4y,1
877,41,married,admin_,0,university_degree,1
878,28,single,unknown,unknown,basic_9y,1
879,48,married,services,unknown,high_school,1
880,31,single,admin_,0,high_school,1
881,27,married,blue-collar,0,basic_9y,1
882,43,single,technician,0,university_degree,1
883,47,married,retired,unknown,basic_4y,1
884,40,divorced,blue-collar,0,,1
885,43,married,unknown,unknown,high_school,0
886,29,married,technician,0,professional_course,1
887,54,married,admin_,0,university_degree,0
888,36,married,technician,0,professional_course,0
889,30,single,admin_,0,university_degree,0
890,38,single,services,unknown,,1
891,39,married,blue-collar,0,basic_6y,0
892,33,married,blue-collar,0,basic_9y,0
893,39,single,retired,0,high_school,1
894,38,single,technician,0,professional_course,0
895,44,married,admin_,0,high_school,1
896,33,married,blue-collar,0,basic_9y,1
897,37,married,blue-collar,0,basic_6y,0
898,32,married,management,0,basic_6y,0
899,46,married,technician,0,professional_course,1
900,34,divorced,technician,0,professional_course,1
901,52,married,technician,unknown,basic_4y,0
902,46,married,blue-collar,unknown,basic_6y,0
903,57,divorced,management,0,university_degree,unknown
904,52,married,technician,unknown,basic_4y,0
905,32,single,technician,0,professional_course,0
906,31,single,blue-collar,0,basic_9y,0
907,46,divorced,admin_,unknown,basic_9y,0
908,59,divorced,services,0,high_school,0
909,38,married,blue-collar,unknown,,0
910,42,divorced,blue-collar,unknown,basic_6y,1
911,40,married,blue-collar,0,basic_4y,0
912,46,married,admin_,0,professional_course,0
913,35,single,admin_,0,high_school,0
914,28,married,blue-collar,0,basic_9y,0
915,47,married,services,unknown,high_school,1
916,35,married,blue-collar,0,basic_4y,1
917,48,married,retired,0,basic_9y,1
918,40,married,blue-collar,unknown,basic_6y,1
919,32,single,services,0,high_school,1
920,59,divorced,retired,0,basic_4y,1
921,48,married,entrepreneur,unknown,basic_9y,0
922,45,married,blue-collar,unknown,basic_9y,1
923,49,single,blue-collar,0,basic_6y,1
924,51,married,admin_,0,university_degree,1
925,38,single,technician,0,university_degree,1
926,53,married,technician,0,high_school,1
927,49,married,blue-collar,0,basic_9y,1
928,31,married,blue-collar,0,basic_9y,1
929,36,married,services,unknown,high_school,1
930,54,married,retired,unknown,basic_4y,1
931,29,single,admin_,0,high_school,1
932,31,married,blue-collar,unknown,basic_6y,1
933,35,married,admin_,0,high_school,1
934,38,married,blue-collar,0,basic_9y,0
935,54,married,management,unknown,high_school,1
936,48,married,admin_,unknown,basic_9y,0
937,48,divorced,management,0,university_degree,1
938,32,single,admin_,unknown,university_degree,1
939,34,married,technician,unknown,professional_course,1
940,49,single,technician,unknown,university_degree,1
941,44,married,blue-collar,unknown,basic_9y,unknown
942,42,divorced,services,unknown,high_school,0
943,55,married,blue-collar,unknown,basic_4y,0
944,42,divorced,services,unknown,high_school,0
945,44,married,admin_,unknown,university_degree,0
946,51,married,blue-collar,0,basic_9y,0
947,43,married,blue-collar,unknown,basic_4y,1
948,52,married,technician,0,high_school,1
949,45,single,blue-collar,0,basic_6y,1
950,41,divorced,services,0,high_school,1
951,35,divorced,technician,0,,1
952,41,divorced,services,0,high_school,0
953,46,married,management,0,basic_9y,0
954,36,divorced,housemaid,unknown,basic_9y,0
955,29,married,technician,0,professional_course,0
956,47,married,services,0,,0
957,43,married,blue-collar,unknown,basic_4y,1
958,38,single,blue-collar,unknown,basic_9y,0
959,44,married,blue-collar,0,basic_4y,1
960,29,married,services,0,high_school,0
961,58,married,unknown,unknown,,0
962,48,married,blue-collar,0,professional_course,0
963,46,married,blue-collar,unknown,basic_9y,0
964,31,married,blue-collar,0,basic_4y,1
965,47,married,services,0,,0
966,44,married,admin_,0,university_degree,1
967,31,married,blue-collar,0,basic_4y,1
968,38,divorced,unemployed,0,professional_course,0
969,33,married,admin_,0,university_degree,0
970,53,married,blue-collar,0,basic_9y,1
971,33,single,management,0,,1
972,33,married,self-employed,0,basic_9y,1
973,37,divorced,admin_,0,university_degree,1
974,55,married,blue-collar,0,basic_9y,1
975,41,single,admin_,0,basic_6y,unknown
976,46,married,blue-collar,unknown,basic_6y,1
977,32,divorced,entrepreneur,0,university_degree,0
978,48,married,blue-collar,0,high_school,0
979,34,married,entrepreneur,0,basic_4y,1
980,35,single,admin_,0,university_degree,0
981,55,married,blue-collar,0,basic_4y,1
982,45,single,entrepreneur,0,university_degree,unknown
983,48,divorced,management,0,university_degree,0
984,34,married,blue-collar,0,basic_6y,1
985,46,divorced,admin_,unknown,university_degree,0
986,34,married,blue-collar,0,basic_6y,1
987,51,married,unemployed,unknown,professional_course,0
988,37,married,admin_,0,university_degree,0
989,54,divorced,housemaid,0,basic_4y,0
990,45,married,services,unknown,high_school,1
991,39,single,services,0,high_school,unknown
992,39,married,blue-collar,0,basic_9y,0
993,39,single,technician,unknown,basic_6y,0
994,39,married,services,0,basic_9y,0
995,32,married,entrepreneur,0,basic_6y,1
996,41,single,services,0,high_school,1
997,59,married,housemaid,0,basic_6y,1
998,57,married,technician,0,basic_9y,1
999,30,married,services,0,,0
1000,34,married,entrepreneur,0,basic_4y,0
1001,34,married,technician,0,high_school,0
1002,38,divorced,blue-collar,0,,0
1003,31,married,blue-collar,0,basic_6y,1
1004,47,married,admin_,0,university_degree,unknown
1005,57,single,self-employed,unknown,high_school,0
1006,44,married,blue-collar,unknown,basic_9y,0
1007,45,married,services,unknown,high_school,1
1008,36,married,unemployed,0,basic_4y,1
1009,44,married,services,0,high_school,1
1010,51,married,management,0,university_degree,0
1011,28,single,admin_,0,university_degree,0
1012,50,married,technician,0,high_school,0
1013,51,married,entrepreneur,0,university_degree,0
1014,38,single,blue-collar,0,basic_9y,0
1015,44,married,blue-collar,0,basic_4y,1
1016,35,single,admin_,unknown,basic_4y,0
1017,35,single,admin_,unknown,basic_4y,1
1018,32,single,admin_,0,high_school,0
1019,48,married,blue-collar,0,basic_9y,1
1020,35,single,admin_,unknown,basic_4y,0
1021,44,married,technician,unknown,professional_course,0
1022,43,married,technician,0,professional_course,0
1023,40,married,management,0,high_school,0
1024,50,married,self-employed,unknown,basic_4y,unknown
1025,44,married,technician,unknown,professional_course,1
1026,37,single,blue-collar,unknown,basic_9y,0
1027,32,divorced,services,0,high_school,1
1028,58,married,admin_,0,high_school,0
1029,49,married,technician,0,high_school,1
1030,32,married,blue-collar,unknown,basic_4y,0
1031,30,married,services,0,high_school,0
1032,28,married,admin_,0,high_school,1
1033,40,married,blue-collar,unknown,basic_4y,unknown
1034,44,married,management,0,university_degree,0
1035,30,married,services,unknown,professional_course,1
1036,30,married,services,unknown,professional_course,0
1037,28,single,technician,0,professional_course,1
