client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
868,1,126,0,nonexistent,0
869,2,184,0,nonexistent,0
870,1,591,0,nonexistent,1
871,1,294,0,nonexistent,0
872,1,285,0,nonexistent,0
873,1,173,0,nonexistent,0
874,1,336,0,nonexistent,0
875,1,344,0,nonexistent,0
876,1,786,0,nonexistent,1
877,1,153,0,nonexistent,0
878,2,99,0,nonexistent,0
879,1,243,0,nonexistent,0
880,1,260,0,nonexistent,0
881,2,164,0,nonexistent,0
882,2,255,0,nonexistent,0
883,1,47,0,nonexistent,0
884,2,110,0,nonexistent,0
885,1,463,0,nonexistent,0
886,1,192,0,nonexistent,0
887,7,388,0,nonexistent,0
888,1,221,0,nonexistent,0
889,1,25,0,nonexistent,0
890,6,256,0,nonexistent,0
891,1,104,0,nonexistent,0
892,2,283,0,nonexistent,0
893,1,448,0,nonexistent,0
894,1,127,0,nonexistent,0
895,1,378,0,nonexistent,0
896,1,67,0,nonexistent,0
897,2,221,0,nonexistent,0
898,1,150,0,nonexistent,0
899,2,144,0,nonexistent,0
900,2,296,0,nonexistent,0
901,1,161,0,nonexistent,0
902,2,401,0,nonexistent,0
903,2,435,0,nonexistent,0
904,1,388,0,nonexistent,0
905,1,245,0,nonexistent,0
906,1,143,0,nonexistent,0
907,1,423,0,nonexistent,0
908,1,231,0,nonexistent,0
909,1,181,0,nonexistent,0
910,1,107,0,nonexistent,0
911,1,227,0,nonexistent,0
912,1,69,0,nonexistent,0
913,1,799,0,nonexistent,0
914,1,109,0,nonexistent,0
915,1,127,0,nonexistent,0
916,1,45,0,nonexistent,0
917,1,120,0,nonexistent,0
918,3,68,0,nonexistent,0
919,2,180,0,nonexistent,0
920,3,112,0,nonexistent,0
921,1,444,0,nonexistent,0
922,2,246,0,nonexistent,0
923,4,148,0,nonexistent,0
924,3,223,0,nonexistent,0
925,2,566,0,nonexistent,0
926,2,274,0,nonexistent,0
927,3,49,0,nonexistent,0
928,2,97,0,nonexistent,0
929,2,376,0,nonexistent,0
930,2,421,0,nonexistent,0
931,2,511,0,nonexistent,0
932,2,121,0,nonexistent,0
933,2,157,0,nonexistent,0
934,1,101,0,nonexistent,0
935,2,328,0,nonexistent,0
936,1,19,0,nonexistent,0
937,2,866,0,nonexistent,0
938,3,229,0,nonexistent,0
939,2,154,0,nonexistent,0
940,1,56,0,nonexistent,0
941,1,199,0,nonexistent,0
942,1,117,0,nonexistent,0
943,2,1581,0,nonexistent,0
944,1,185,0,nonexistent,0
945,1,202,0,nonexistent,0
946,1,279,0,nonexistent,0
947,5,180,0,nonexistent,0
948,2,530,0,nonexistent,0
949,5,129,0,nonexistent,0
950,1,60,0,nonexistent,0
951,1,432,0,nonexistent,0
952,1,516,0,nonexistent,0
953,1,617,0,nonexistent,0
954,2,179,0,nonexistent,0
955,2,125,0,nonexistent,0
956,2,262,0,nonexistent,0
957,2,396,0,nonexistent,0
958,2,294,0,nonexistent,0
959,2,171,0,nonexistent,0
960,2,614,0,nonexistent,0
961,3,118,0,nonexistent,0
962,4,485,0,nonexistent,0
963,2,406,0,nonexistent,0
964,1,287,0,nonexistent,0
965,2,216,0,nonexistent,0
966,2,37,0,nonexistent,0
967,1,650,0,nonexistent,0
968,3,590,0,nonexistent,0
969,1,55,0,nonexistent,0
970,1,166,0,nonexistent,0
971,2,371,0,nonexistent,0
972,1,48,0,nonexistent,0
973,1,72,0,nonexistent,0
974,1,55,0,nonexistent,0
975,1,92,0,nonexistent,0
976,2,196,0,nonexistent,0
977,1,96,0,nonexistent,0
978,1,144,0,nonexistent,0
979,1,474,0,nonexistent,0
980,1,559,0,nonexistent,0
981,1,1101,0,nonexistent,0
982,3,229,0,nonexistent,0
983,2,236,0,nonexistent,0
984,1,164,0,nonexistent,0
985,1,93,0,nonexistent,0
986,1,123,0,nonexistent,0
987,2,912,0,nonexistent,0
988,2,209,0,nonexistent,0
989,1,485,0,nonexistent,0
990,2,206,0,nonexistent,0
991,2,239,0,nonexistent,0
992,1,311,0,nonexistent,0
993,1,362,0,nonexistent,0
994,1,274,0,nonexistent,0
995,1,163,0,nonexistent,0
996,1,345,0,nonexistent,0
997,1,329,0,nonexistent,0
998,1,68,0,nonexistent,0
999,3,143,0,nonexistent,0
1000,2,214,0,nonexistent,0
1001,1,1062,0,nonexistent,0
1002,3,258,0,nonexistent,0
1003,2,253,0,nonexistent,0
1004,1,106,0,nonexistent,0
1005,2,688,0,nonexistent,0
1006,3,103,0,nonexistent,0
1007,2,349,0,nonexistent,0
1008,1,170,0,nonexistent,0
1009,5,78,0,nonexistent,0
1010,1,194,0,nonexistent,0
1011,1,126,0,nonexistent,0
1012,5,224,0,nonexistent,0
1013,1,98,0,nonexistent,0
1014,5,252,0,nonexistent,0
1015,1,607,0,nonexistent,0
1016,1,331,0,nonexistent,0
1017,1,398,0,nonexistent,0
1018,2,103,0,nonexistent,0
1019,2,241,0,nonexistent,0
1020,1,803,0,nonexistent,0
1021,1,203,0,nonexistent,0
1022,3,96,0,nonexistent,0
1023,3,238,0,nonexistent,0
1024,3,153,0,nonexistent,0
1025,1,481,0,nonexistent,0
1026,3,119,0,nonexistent,0
1027,2,245,0,nonexistent,0
1028,2,152,0,nonexistent,0
1029,2,418,0,nonexistent,0
1030,2,421,0,nonexistent,0
1031,2,198,0,nonexistent,0
1032,1,175,0,nonexistent,0
1033,1,374,0,nonexistent,0
1034,1,51,0,nonexistent,0
1035,1,263,0,nonexistent,0
1036,1,257,0,nonexistent,0
1037,2,229,0,nonexistent,0
1038,2,154,0,nonexistent,0
1039,6,278,0,nonexistent,0
1040,5,306,0,nonexistent,0
1041,2,114,0,nonexistent,0
1042,2,24,0,nonexistent,0
1043,8,79,0,nonexistent,0
1044,2,169,0,nonexistent,0
1045,2,332,0,nonexistent,0
1046,6,263,0,nonexistent,0
1047,3,353,0,nonexistent,0
1048,6,108,0,nonexistent,0
1049,2,441,0,nonexistent,0
1050,3,46,0,nonexistent,0
1051,2,266,0,nonexistent,0
1052,4,222,0,nonexistent,0
1053,3,1009,0,nonexistent,0
1054,2,105,0,nonexistent,0
1055,2,381,0,nonexistent,0
1056,3,228,0,nonexistent,0
1057,2,128,0,nonexistent,0
1058,3,550,0,nonexistent,0
1059,3,764,0,nonexistent,0
1060,3,113,0,nonexistent,0
1061,4,396,0,nonexistent,0
1062,2,42,0,nonexistent,0
1063,4,234,0,nonexistent,0
1064,2,50,0,nonexistent,0
1065,2,110,0,nonexistent,0
1066,4,274,0,nonexistent,0
1067,4,191,0,nonexistent,0
1068,3,305,0,nonexistent,0
1069,2,134,0,nonexistent,0
1070,4,112,0,nonexistent,0
1071,2,217,0,nonexistent,0
1072,3,283,0,nonexistent,0
1073,4,353,0,nonexistent,0
1074,2,212,0,nonexistent,0
1075,2,225,0,nonexistent,0
1076,1,283,0,nonexistent,0
1077,1,1273,0,nonexistent,0
1078,2,1574,0,nonexistent,1
1079,3,139,0,nonexistent,0
1080,5,62,0,nonexistent,0
1081,3,256,0,nonexistent,0
1082,2,245,0,nonexistent,0
1083,2,161,0,nonexistent,0
1084,3,245,0,nonexistent,0
1085,3,89,0,nonexistent,0
1086,3,591,0,nonexistent,0
1087,2,113,0,nonexistent,0
1088,3,517,0,nonexistent,0
1089,3,193,0,nonexistent,0
1090,2,231,0,nonexistent,0
1091,3,348,0,nonexistent,0
1092,2,299,0,nonexistent,0
1093,4,103,0,nonexistent,0
1094,8,253,0,nonexistent,0
1095,2,73,0,nonexistent,0
1096,5,164,0,nonexistent,0
1097,7,244,0,nonexistent,0
1098,2,191,0,nonexistent,0
1099,6,157,0,nonexistent,0
1100,2,548,0,nonexistent,0
1101,3,114,0,nonexistent,0
1102,5,126,0,nonexistent,0
1103,3,161,0,nonexistent,0
1104,1,333,0,nonexistent,0
1105,1,155,0,nonexistent,0
1106,3,152,0,nonexistent,0
1107,1,145,0,nonexistent,0
1108,3,66,0,nonexistent,0
1109,2,123,0,nonexistent,0
1110,1,74,0,nonexistent,0
1111,3,248,0,nonexistent,0
1112,2,275,0,nonexistent,0
1113,1,984,0,nonexistent,0
1114,4,1689,0,nonexistent,1
1115,2,84,0,nonexistent,0
1116,3,27,0,nonexistent,0
1117,4,130,0,nonexistent,0
1118,2,489,0,nonexistent,0
1119,3,41,0,nonexistent,0
1120,3,159,0,nonexistent,0
1121,4,276,0,nonexistent,0
1122,2,196,0,nonexistent,0
1123,2,81,0,nonexistent,0
1124,2,865,0,nonexistent,0
1125,1,149,0,nonexistent,0
1126,2,281,0,nonexistent,0
1127,5,122,0,nonexistent,0
1128,2,361,0,nonexistent,0
1129,3,944,0,nonexistent,0
1130,3,319,0,nonexistent,0
1131,3,35,0,nonexistent,0
1132,2,143,0,nonexistent,0
1133,2,22,0,nonexistent,0
1134,2,90,0,nonexistent,0
1135,2,505,0,nonexistent,0
1136,2,17,0,nonexistent,0
1137,5,404,0,nonexistent,0
1138,2,238,0,nonexistent,0
1139,4,71,0,nonexistent,0
1140,2,309,0,nonexistent,0
1141,3,408,0,nonexistent,0
1142,3,157,0,nonexistent,0
1143,3,280,0,nonexistent,0
1144,2,374,0,nonexistent,0
1145,4,365,0,nonexistent,0
1146,3,177,0,nonexistent,0
1147,3,238,0,nonexistent,0
1148,2,31,0,nonexistent,0
1149,6,425,0,nonexistent,0
1150,2,77,0,nonexistent,0
1151,2,223,0,nonexistent,0
1152,2,239,0,nonexistent,0
1153,2,116,0,nonexistent,0
1154,3,308,0,nonexistent,0
1155,2,137,0,nonexistent,0
1156,2,162,0,nonexistent,0
1157,1,134,0,nonexistent,0
1158,5,175,0,nonexistent,0
1159,3,125,0,nonexistent,0
1160,3,211,0,nonexistent,0
1161,1,180,0,nonexistent,0
1162,1,67,0,nonexistent,0
1163,1,196,0,nonexistent,0
1164,1,342,0,nonexistent,0
1165,1,156,0,nonexistent,0
1166,1,813,0,nonexistent,1
1167,1,178,0,nonexistent,0
1168,1,142,0,nonexistent,0
1169,1,194,0,nonexistent,0
1170,1,132,0,nonexistent,0
1171,1,110,0,nonexistent,0
1172,1,109,0,nonexistent,0
1173,1,94,0,nonexistent,0
1174,1,31,0,nonexistent,0
1175,1,220,0,nonexistent,0
1176,1,489,0,nonexistent,0
1177,1,180,0,nonexistent,0
1178,1,314,0,nonexistent,0
1179,1,203,0,nonexistent,0
1180,2,328,0,nonexistent,0
1181,1,207,0,nonexistent,0
1182,1,193,0,nonexistent,0
1183,2,177,0,nonexistent,0
1184,1,528,0,nonexistent,0
1185,1,183,0,nonexistent,0
1186,1,238,0,nonexistent,0
1187,1,61,0,nonexistent,0
1188,1,70,0,nonexistent,0
1189,3,541,0,nonexistent,1
1190,1,41,0,nonexistent,0
1191,1,93,0,nonexistent,0
1192,1,149,0,nonexistent,0
1193,1,35,0,nonexistent,0
1194,1,262,0,nonexistent,0
1195,1,151,0,nonexistent,0
1196,2,135,0,nonexistent,0
1197,1,221,0,nonexistent,0
1198,1,604,0,nonexistent,0
1199,1,86,0,nonexistent,0
1200,1,65,0,nonexistent,0
1201,3,380,0,nonexistent,0
1202,1,11,0,nonexistent,0
1203,2,184,0,nonexistent,0
1204,1,405,0,nonexistent,0
1205,1,20,0,nonexistent,0
1206,1,202,0,nonexistent,0
1207,1,235,0,nonexistent,0
1208,1,75,0,nonexistent,0
1209,1,134,0,nonexistent,0
1210,1,255,0,nonexistent,0
1211,1,462,0,nonexistent,0
1212,1,80,0,nonexistent,0
1213,1,56,0,nonexistent,0
1214,1,418,0,nonexistent,0
1215,2,139,0,nonexistent,0
1216,2,96,0,nonexistent,0
1217,1,39,0,nonexistent,0
1218,2,231,0,nonexistent,0
1219,2,66,0,nonexistent,0
1220,1,204,0,nonexistent,0
1221,1,159,0,nonexistent,0
1222,2,129,0,nonexistent,0
1223,1,200,0,nonexistent,0
1224,3,187,0,nonexistent,0
1225,1,166,0,nonexistent,0
1226,1,144,0,nonexistent,0
1227,1,323,0,nonexistent,0
1228,1,194,0,nonexistent,0
1229,1,82,0,nonexistent,0
1230,7,521,0,nonexistent,0
1231,1,269,0,nonexistent,0
1232,1,285,0,nonexistent,0
1233,1,1119,0,nonexistent,1
1234,1,294,0,nonexistent,0
1235,1,106,0,nonexistent,0
1236,1,158,0,nonexistent,0
1237,1,152,0,nonexistent,0
1238,2,12,0,nonexistent,0
1239,1,187,0,nonexistent,0
1240,1,268,0,nonexistent,0
1241,1,193,0,nonexistent,0
1242,1,95,0,nonexistent,0
1243,1,60,0,nonexistent,0
1244,1,206,0,nonexistent,0
1245,1,155,0,nonexistent,0
1246,1,216,0,nonexistent,0
1247,3,103,0,nonexistent,0
1248,1,107,0,nonexistent,0
1249,1,219,0,nonexistent,0
1250,1,147,0,nonexistent,0
1251,1,190,0,nonexistent,0
1252,2,339,0,nonexistent,0
1253,1,198,0,nonexistent,0
1254,1,141,0,nonexistent,0
1255,1,255,0,nonexistent,0
1256,2,1120,0,nonexistent,1
1257,1,369,0,nonexistent,0
1258,1,226,0,nonexistent,0
1259,1,215,0,nonexistent,0
1260,1,306,0,nonexistent,0
1261,1,249,0,nonexistent,0
1262,1,143,0,nonexistent,0
1263,1,162,0,nonexistent,0
1264,1,81,0,nonexistent,0
1265,1,124,0,nonexistent,0
1266,1,124,0,nonexistent,0
1267,4,33,0,nonexistent,0
1268,1,393,0,nonexistent,0
1269,1,784,0,nonexistent,0
1270,2,87,0,nonexistent,0
1271,2,108,0,nonexistent,0
1272,1,207,0,nonexistent,0
1273,2,278,0,nonexistent,0
1274,1,196,0,nonexistent,0
1275,1,149,0,nonexistent,0
1276,1,154,0,nonexistent,0
1277,2,287,0,nonexistent,0
1278,1,229,0,nonexistent,0
1279,1,21,0,nonexistent,0
1280,1,191,0,nonexistent,0
1281,1,147,0,nonexistent,0
1282,1,93,0,nonexistent,0
1283,1,665,0,nonexistent,0
1284,1,131,0,nonexistent,0
1285,1,160,0,nonexistent,0
1286,1,74,0,nonexistent,0
1287,1,60,0,nonexistent,0
1288,2,97,0,nonexistent,0
1289,1,82,0,nonexistent,0
1290,1,475,0,nonexistent,0
1291,1,111,0,nonexistent,0
1292,1,140,0,nonexistent,0
1293,1,110,0,nonexistent,0
1294,1,64,0,nonexistent,0
1295,1,149,0,nonexistent,0
1296,1,156,0,nonexistent,0
1297,3,63,0,nonexistent,0
1298,1,362,0,nonexistent,0
1299,1,712,0,nonexistent,0
1300,2,338,0,nonexistent,0
1301,2,102,0,nonexistent,0
1302,1,446,0,nonexistent,0
1303,2,249,0,nonexistent,0
1304,1,176,0,nonexistent,0
1305,1,1007,0,nonexistent,0
1306,1,266,0,nonexistent,0
1307,1,172,0,nonexistent,0
1308,1,175,0,nonexistent,0
1309,2,211,0,nonexistent,0
1310,1,237,0,nonexistent,0
1311,1,500,0,nonexistent,0
1312,1,186,0,nonexistent,0
1313,1,96,0,nonexistent,0
1314,1,98,0,nonexistent,0
1315,4,364,0,nonexistent,0
1316,1,477,0,nonexistent,0
1317,1,319,0,nonexistent,0
1318,1,789,0,nonexistent,0
1319,1,513,0,nonexistent,1
1320,2,280,0,nonexistent,0
1321,1,170,0,nonexistent,0
1322,1,365,0,nonexistent,0
1323,2,63,0,nonexistent,0
1324,4,159,0,nonexistent,0
1325,2,177,0,nonexistent,0
1326,3,108,0,nonexistent,0
1327,3,194,0,nonexistent,0
1328,2,366,0,nonexistent,0
1329,1,213,0,nonexistent,0
1330,1,166,0,nonexistent,0
1331,1,141,0,nonexistent,0
1332,2,168,0,nonexistent,0
1333,1,468,0,nonexistent,0
1334,1,180,0,nonexistent,0
1335,1,195,0,nonexistent,0
1336,3,352,0,nonexistent,0
1337,1,91,0,nonexistent,0
1338,2,93,0,nonexistent,0
1339,1,288,0,nonexistent,0
1340,2,218,0,nonexistent,0
1341,1,289,0,nonexistent,0
1342,3,130,0,nonexistent,0
1343,1,208,0,nonexistent,0
1344,1,177,0,nonexistent,0
1345,2,442,0,nonexistent,0
1346,1,101,0,nonexistent,0
1347,1,166,0,nonexistent,0
1348,1,756,0,nonexistent,1
1349,1,342,0,nonexistent,0
1350,1,189,0,nonexistent,0
1351,1,108,0,nonexistent,0
1352,2,178,0,nonexistent,0
1353,1,238,0,nonexistent,0
1354,1,226,0,nonexistent,0
1355,1,136,0,nonexistent,0
1356,1,14,0,nonexistent,0
1357,1,250,0,nonexistent,0
1358,1,161,0,nonexistent,0
1359,3,269,0,nonexistent,0
1360,1,491,0,nonexistent,0
1361,1,44,0,nonexistent,0
1362,1,26,0,nonexistent,0
1363,1,22,0,nonexistent,0
1364,2,293,0,nonexistent,0
1365,1,989,0,nonexistent,0
1366,5,147,0,nonexistent,0
1367,1,1170,0,nonexistent,0
1368,2,807,0,nonexistent,0
1369,2,347,0,nonexistent,0
1370,2,58,0,nonexistent,0
1371,2,534,0,nonexistent,0
1372,2,155,0,nonexistent,0
1373,2,159,0,nonexistent,0
1374,2,343,0,nonexistent,0
1375,2,152,0,nonexistent,0
1376,3,461,0,nonexistent,0
1377,2,389,0,nonexistent,0
1378,2,90,0,nonexistent,0
1379,3,314,0,nonexistent,0
1380,3,28,0,nonexistent,0
1381,2,30,0,nonexistent,0
1382,4,103,0,nonexistent,0
1383,2,32,0,nonexistent,0
1384,2,252,0,nonexistent,0
1385,2,20,0,nonexistent,0
1386,2,369,0,nonexistent,0
1387,1,116,0,nonexistent,0
1388,2,302,0,nonexistent,0
1389,1,31,0,nonexistent,0
1390,1,190,0,nonexistent,0
1391,1,149,0,nonexistent,0
1392,1,210,0,nonexistent,0
1393,2,180,0,nonexistent,0
1394,1,234,0,nonexistent,0
1395,1,92,0,nonexistent,0
1396,2,2087,0,nonexistent,1
1397,1,102,0,nonexistent,0
1398,1,193,0,nonexistent,0
1399,1,245,0,nonexistent,0
1400,1,190,0,nonexistent,0
1401,2,223,0,nonexistent,0
1402,1,42,0,nonexistent,0
1403,2,206,0,nonexistent,0
1404,2,242,0,nonexistent,0
1405,2,66,0,nonexistent,0
1406,2,173,0,nonexistent,0
1407,2,477,0,nonexistent,0
1408,1,77,0,nonexistent,0
1409,2,219,0,nonexistent,0
1410,2,205,0,nonexistent,0
1411,2,376,0,nonexistent,0
1412,2,453,0,nonexistent,0
1413,2,151,0,nonexistent,0
1414,5,767,0,nonexistent,0
1415,2,200,0,nonexistent,0
1416,5,298,0,nonexistent,0
1417,2,305,0,nonexistent,0
1418,3,627,0,nonexistent,0
1419,1,242,0,nonexistent,0
1420,1,287,0,nonexistent,0
1421,1,184,0,nonexistent,0
1422,2,119,0,nonexistent,0
1423,2,403,0,nonexistent,0
1424,6,626,0,nonexistent,0
1425,1,12,0,nonexistent,0
1426,1,266,0,nonexistent,0
1427,4,23,0,nonexistent,0
1428,2,154,0,nonexistent,0
1429,7,10,0,nonexistent,0
1430,2,301,0,nonexistent,0
1431,3,240,0,nonexistent,0
1432,3,312,0,nonexistent,0
1433,2,224,0,nonexistent,0
1434,2,202,0,nonexistent,0
1435,3,144,0,nonexistent,0
1436,2,263,0,nonexistent,0
1437,3,543,0,nonexistent,0
1438,2,257,0,nonexistent,0
1439,2,237,0,nonexistent,0
1440,5,23,0,nonexistent,0
1441,3,209,0,nonexistent,0
1442,2,1178,0,nonexistent,1
1443,2,442,0,nonexistent,0
1444,2,1120,0,nonexistent,1
1445,2,186,0,nonexistent,0
1446,2,318,0,nonexistent,0
1447,2,617,0,nonexistent,0
1448,1,226,0,nonexistent,0
1449,1,275,0,nonexistent,0
1450,2,81,0,nonexistent,0
1451,7,74,0,nonexistent,0
1452,1,285,0,nonexistent,0
1453,5,261,0,nonexistent,0
1454,2,151,0,nonexistent,0
1455,2,422,0,nonexistent,0
1456,2,159,0,nonexistent,0
1457,2,102,0,nonexistent,0
1458,3,78,0,nonexistent,0
1459,1,15,0,nonexistent,0
1460,2,352,0,nonexistent,0
1461,2,345,0,nonexistent,0
1462,4,230,0,nonexistent,0
1463,1,296,0,nonexistent,0
1464,2,185,0,nonexistent,0
1465,2,181,0,nonexistent,0
1466,2,133,0,nonexistent,0
1467,9,335,0,nonexistent,0
1468,1,139,0,nonexistent,0
1469,2,163,0,nonexistent,0
1470,2,956,0,nonexistent,0
1471,2,166,0,nonexistent,0
1472,2,95,0,nonexistent,0
1473,2,71,0,nonexistent,0
1474,2,191,0,nonexistent,0
1475,2,459,0,nonexistent,0
1476,5,100,0,nonexistent,0
1477,2,233,0,nonexistent,0
1478,6,255,0,nonexistent,0
1479,2,128,0,nonexistent,0
1480,2,56,0,nonexistent,0
1481,3,4,0,nonexistent,0
1482,2,43,0,nonexistent,0
1483,2,210,0,nonexistent,0
1484,9,21,0,nonexistent,0
1485,2,67,0,nonexistent,0
1486,4,219,0,nonexistent,0
1487,2,169,0,nonexistent,0
1488,3,248,0,nonexistent,0
1489,2,223,0,nonexistent,0
1490,3,92,0,nonexistent,0
1491,3,112,0,nonexistent,0
1492,4,205,0,nonexistent,0
1493,2,155,0,nonexistent,0
1494,2,105,0,nonexistent,0
1495,2,112,0,nonexistent,0
1496,3,383,0,nonexistent,0
1497,2,193,0,nonexistent,0
1498,2,207,0,nonexistent,0
1499,2,132,0,nonexistent,0
1500,2,10,0,nonexistent,0
1501,2,985,0,nonexistent,1
1502,5,249,0,nonexistent,0
1503,2,122,0,nonexistent,0
1504,2,300,0,nonexistent,0
1505,3,672,0,nonexistent,0
1506,3,390,0,nonexistent,0
1507,2,116,0,nonexistent,0
1508,3,21,0,nonexistent,0
1509,2,192,0,nonexistent,0
1510,2,8,0,nonexistent,0
1511,2,13,0,nonexistent,0
1512,2,369,0,nonexistent,0
1513,2,393,0,nonexistent,0
1514,3,246,0,nonexistent,0
1515,3,330,0,nonexistent,0
1516,3,91,0,nonexistent,0
1517,2,84,0,nonexistent,0
1518,3,277,0,nonexistent,0
1519,4,399,0,nonexistent,0
1520,4,89,0,nonexistent,0
1521,2,297,0,nonexistent,0
1522,3,111,0,nonexistent,0
1523,2,170,0,nonexistent,0
1524,2,141,0,nonexistent,0
1525,2,886,0,nonexistent,0
1526,4,49,0,nonexistent,0
1527,7,89,0,nonexistent,0
1528,2,341,0,nonexistent,0
1529,3,461,0,nonexistent,0
1530,3,515,0,nonexistent,0
1531,2,123,0,nonexistent,0
1532,5,179,0,nonexistent,0
1533,4,102,0,nonexistent,0
1534,4,272,0,nonexistent,0
1535,3,17,0,nonexistent,0
1536,2,291,0,nonexistent,0
1537,3,209,0,nonexistent,0
1538,2,1187,0,nonexistent,0
1539,5,89,0,nonexistent,0
1540,2,123,0,nonexistent,0
1541,2,200,0,nonexistent,0
1542,3,104,0,nonexistent,0
1543,3,117,0,nonexistent,0
1544,3,37,0,nonexistent,0
1545,3,51,0,nonexistent,0
1546,4,627,0,nonexistent,0
1547,2,466,0,nonexistent,0
1548,2,101,0,nonexistent,0
1549,3,303,0,nonexistent,0
1550,3,283,0,nonexistent,0
1551,3,826,0,nonexistent,0
1552,3,598,0,nonexistent,0
1553,5,120,0,nonexistent,0
1554,7,185,0,nonexistent,0
1555,2,220,0,nonexistent,0
1556,2,423,0,nonexistent,0
1557,4,337,0,nonexistent,0
1558,3,99,0,nonexistent,0
1559,3,27,0,nonexistent,0
1560,3,160,0,nonexistent,0
1561,2,201,0,nonexistent,0
1562,3,166,0,nonexistent,0
1563,1,182,0,nonexistent,0
1564,5,271,0,nonexistent,0
1565,3,103,0,nonexistent,0
1566,4,379,0,nonexistent,0
1567,4,287,0,nonexistent,0
1568,2,732,0,nonexistent,0
1569,3,126,0,nonexistent,0
1570,4,172,0,nonexistent,0
1571,2,43,0,nonexistent,0
1572,4,109,0,nonexistent,0
1573,2,191,0,nonexistent,0
1574,2,117,0,nonexistent,0
1575,1,64,0,nonexistent,0
1576,5,260,0,nonexistent,0
1577,3,207,0,nonexistent,0
1578,3,128,0,nonexistent,0
1579,2,180,0,nonexistent,0
1580,2,144,0,nonexistent,0
1581,4,110,0,nonexistent,0
1582,4,203,0,nonexistent,0
1583,2,85,0,nonexistent,0
1584,2,211,0,nonexistent,0
1585,2,94,0,nonexistent,0
1586,4,122,0,nonexistent,0
1587,5,175,0,nonexistent,0
1588,5,132,0,nonexistent,0
1589,2,130,0,nonexistent,0
1590,2,208,0,nonexistent,0
1591,4,346,0,nonexistent,0
1592,1,205,0,nonexistent,0
1593,1,218,0,nonexistent,0
1594,1,62,0,nonexistent,0
1595,5,93,0,nonexistent,0
1596,2,85,0,nonexistent,0
1597,1,97,0,nonexistent,0
1598,4,252,0,nonexistent,0
1599,1,286,0,nonexistent,0
1600,1,241,0,nonexistent,0
1601,1,283,0,nonexistent,0
1602,1,380,0,nonexistent,0
1603,1,584,0,nonexistent,0
1604,1,371,0,nonexistent,0
1605,1,274,0,nonexistent,0
1606,3,71,0,nonexistent,0
1607,1,357,0,nonexistent,0
1608,4,617,0,nonexistent,1
1609,1,215,0,nonexistent,0
1610,1,131,0,nonexistent,0
1611,1,188,0,nonexistent,0
1612,3,383,0,nonexistent,0
1613,3,483,0,nonexistent,1
1614,1,847,0,nonexistent,0
1615,2,57,0,nonexistent,0
1616,1,306,0,nonexistent,0
1617,1,147,0,nonexistent,0
1618,1,244,0,nonexistent,0
1619,1,59,0,nonexistent,0
1620,1,24,0,nonexistent,0
1621,2,85,0,nonexistent,0
1622,1,70,0,nonexistent,0
1623,1,21,0,nonexistent,0
1624,2,659,0,nonexistent,0
1625,2,327,0,nonexistent,0
1626,1,267,0,nonexistent,0
1627,3,296,0,nonexistent,0
1628,1,307,0,nonexistent,0
1629,1,120,0,nonexistent,0
1630,2,390,0,nonexistent,0
1631,2,83,0,nonexistent,0
1632,1,772,0,nonexistent,1
1633,1,143,0,nonexistent,0
1634,1,198,0,nonexistent,0
1635,1,100,0,nonexistent,0
1636,3,929,0,nonexistent,1
1637,3,21,0,nonexistent,0
1638,1,254,0,nonexistent,0
1639,1,166,0,nonexistent,0
1640,1,93,0,nonexistent,0
1641,2,217,0,nonexistent,0
1642,2,134,0,nonexistent,0
1643,2,375,0,nonexistent,0
1644,1,352,0,nonexistent,0
1645,1,45,0,nonexistent,0
1646,1,93,0,nonexistent,0
1647,1,165,0,nonexistent,0
1648,1,266,0,nonexistent,0
1649,1,237,0,nonexistent,0
1650,1,410,0,nonexistent,0
1651,1,157,0,nonexistent,0
1652,2,72,0,nonexistent,0
1653,1,171,0,nonexistent,0
1654,3,70,0,nonexistent,0
1655,1,710,0,nonexistent,1
1656,3,131,0,nonexistent,0
1657,1,498,0,nonexistent,0
1658,1,514,0,nonexistent,0
1659,1,127,0,nonexistent,0
1660,1,162,0,nonexistent,0
1661,1,198,0,nonexistent,0
1662,1,705,0,nonexistent,0
1663,1,239,0,nonexistent,0
1664,1,117,0,nonexistent,0
1665,1,155,0,nonexistent,0
1666,1,18,0,nonexistent,0
1667,1,386,0,nonexistent,0
1668,1,138,0,nonexistent,0
1669,1,341,0,nonexistent,0
1670,2,339,0,nonexistent,0
1671,1,232,0,nonexistent,0
1672,1,208,0,nonexistent,0
1673,1,44,0,nonexistent,0
1674,1,75,0,nonexistent,0
1675,1,485,0,nonexistent,0
1676,1,576,0,nonexistent,0
1677,1,280,0,nonexistent,0
1678,2,480,0,nonexistent,0
1679,2,86,0,nonexistent,0
1680,4,121,0,nonexistent,0
1681,2,93,0,nonexistent,0
1682,2,238,0,nonexistent,0
1683,3,399,0,nonexistent,0
1684,2,93,0,nonexistent,0
1685,1,106,0,nonexistent,0
1686,1,123,0,nonexistent,0
1687,2,92,0,nonexistent,0
1688,1,219,0,nonexistent,0
1689,1,2462,0,nonexistent,0
1690,1,114,0,nonexistent,0
1691,2,1132,0,nonexistent,1
1692,3,249,0,nonexistent,0
1693,1,210,0,nonexistent,0
1694,1,187,0,nonexistent,0
